text,token,complexity,value,varv,vars,text_name,page_num,sentence_num,lemma,location_true,location_adnot,gpt-4.1-2025-04-14
"E ca un joc de puzzle fascinant, unul pe care îl voi explora în următoarele postări și conferințe.",postări,0.25,2,0.76,0.0475,Arg_PISARapaNui,9,21,postare,"(2365, 2372)","(76, 82)",0.1
"E ca un joc de puzzle fascinant, unul pe care îl voi explora în următoarele postări și conferințe.",explora,0,1,0.76,0.0475,Arg_PISARapaNui,9,21,explora,"(2342, 2349)","(53, 59)",0.1
"E ca un joc de puzzle fascinant, unul pe care îl voi explora în următoarele postări și conferințe.",puzzle,0.25,2,0.49,0.030625,Arg_PISARapaNui,9,21,puzzle,"(2304, 2310)","(15, 20)",0.2
"E ca un joc de puzzle fascinant, unul pe care îl voi explora în următoarele postări și conferințe.",conferințe,0.375,2.5,0.65,0.040625,Arg_PISARapaNui,9,21,conferință,"(2376, 2386)","(87, 96)",0.2
"E ca un joc de puzzle fascinant, unul pe care îl voi explora în următoarele postări și conferințe.",joc,0,1,0,0,Arg_PISARapaNui,9,21,joc,"(2297, 2300)","(8, 10)",0.1
"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",structurile,0.5,3,0.611570247933884,0.0382231404958678,PopSci_MultiplEYE,0,22,structură,"(3280, 3291)","(98, 108)",0.2
"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",datele,0.25,2,1.16,0.0725,PopSci_MultiplEYE,0,22,dată,"(3190, 3196)","(8, 13)",0.1
"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",construim,0.25,2,0.81,0.050625,PopSci_MultiplEYE,0,22,construi,"(3260, 3269)","(78, 86)",0.1
"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",comoară,0.25,2,0.4,0.025,PopSci_MultiplEYE,0,22,comoară,"(3227, 3234)","(45, 51)",0.1
"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",sensul,0.25,2,0.87603305785124,0.0547520661157025,PopSci_MultiplEYE,0,22,sens,"(3270, 3276)","(88, 93)",0.1
"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",informații,0.25,2,0.4,0.025,PopSci_MultiplEYE,0,22,informație,"(3238, 3248)","(56, 65)",0.1
Însă în ultimele două zile avusese o singură grijă:,avusese,0,1,1.35537190082645,0.0847107438016529,Lit_Alchemist,3,22,avea,"(2040, 2047)","(27, 33)",0.5
Însă în ultimele două zile avusese o singură grijă:,grijă,0,1,1.27272727272727,0.0795454545454545,Lit_Alchemist,3,22,grijă,"(2058, 2063)","(45, 49)",0.1
Însă în ultimele două zile avusese o singură grijă:,zile,0,1,0,0,Lit_Alchemist,3,22,zi,"(2035, 2039)","(22, 25)",0
"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",albedoul,1,5,0.0826446280991736,0.00516528925619835,Lit_Solaris,6,22,albedou,"(2720, 2728)","(159, 166)",0.6
"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",analizată,0.375,2.5,0.413223140495868,0.0258264462809917,Lit_Solaris,6,22,analiza,"(2568, 2577)","(7, 15)",0.1
"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",atmosferei,0.25,2,1.52066115702479,0.0950413223140496,Lit_Solaris,6,22,atmosferă,"(2589, 2599)","(28, 37)",0.1
"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",efectuate,0.25,2,0.909722222222222,0.0568576388888889,Lit_Solaris,6,22,efectua,"(2650, 2659)","(89, 97)",0.2
"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",dovedit,0.25,2,0.512396694214876,0.0320247933884298,Lit_Solaris,6,22,dovedi,"(2610, 2617)","(49, 55)",0.1
"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",elemente,0.5,3,1.15702479338843,0.0723140495867769,Lit_Solaris,6,22,element,"(2737, 2745)","(176, 183)",0.1
"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",măsurători,0.25,2,1.05785123966942,0.0661157024793388,Lit_Solaris,6,22,măsurător,"(2660, 2670)","(99, 108)",0.1
"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",densitatea,0.5,3,0.87603305785124,0.0547520661157025,Lit_Solaris,6,22,densitate,"(2699, 2709)","(138, 147)",0.2
"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",lipsită,0.25,2,0.512396694214876,0.0320247933884297,Lit_Solaris,6,22,lipsi,"(2623, 2630)","(62, 68)",0.1
Iată câteva dintre organizațiile de marcă din domeniul medical care sprijină această idee:,organizațiile,0.25,2,1.09,0.068125,Arg_PISACowsMilk,8,22,organizație,"(1991, 2004)","(19, 31)",0.1
Iată câteva dintre organizațiile de marcă din domeniul medical care sprijină această idee:,sprijină,0.25,2,1.01,0.063125,Arg_PISACowsMilk,8,22,sprijini,"(2040, 2048)","(68, 75)",0.1
Iată câteva dintre organizațiile de marcă din domeniul medical care sprijină această idee:,marcă,0.5,3,0.84,0.0525,Arg_PISACowsMilk,8,22,marcă,"(2008, 2013)","(36, 40)",0.1
Iată câteva dintre organizațiile de marcă din domeniul medical care sprijină această idee:,idee,0.125,1.5,0.25,0.015625,Arg_PISACowsMilk,8,22,idee,"(2057, 2061)","(85, 88)",0.1
Iată câteva dintre organizațiile de marcă din domeniul medical care sprijină această idee:,domeniul,0.25,2,0.4,0.025,Arg_PISACowsMilk,8,22,domeniu,"(2018, 2026)","(46, 53)",0.1
"Până atunci, poate dorești să investighezi misterul pe cont propriu.",misterul,0.25,2,0.61,0.038125,Arg_PISARapaNui,9,22,mister,"(2431, 2439)","(43, 50)",0.1
"Până atunci, poate dorești să investighezi misterul pe cont propriu.",cont,0.25,2,0.56,0.035,Arg_PISARapaNui,9,22,cont,"(2443, 2447)","(55, 58)",0.1
Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,arată,0,1,0.429752066115702,0.0268595041322314,PopSci_MultiplEYE,0,23,arăta,"(3323, 3328)","(4, 8)",0.1
Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,părți,0.25,2,0.36,0.0225,PopSci_MultiplEYE,0,23,parte,"(3337, 3342)","(18, 22)",0.1
Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,întâmpinăm,0.5,3,0.61,0.038125,PopSci_MultiplEYE,0,23,întâmpina,"(3356, 3366)","(37, 46)",0.2
Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,citit,0,1,0.44,0.0275,PopSci_MultiplEYE,0,23,citi,"(3400, 3405)","(81, 85)",0.1
Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,dificultăți,0.25,2,0.6,0.0375,PopSci_MultiplEYE,0,23,dificultate,"(3367, 3378)","(48, 58)",0.2
Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,textului,0.125,1.5,0.25,0.015625,PopSci_MultiplEYE,0,23,text,"(3347, 3355)","(28, 35)",0.1
fata negustorului care locuia în orașul unde avea să ajungă peste patru zile.,negustorului,0.25,2,0.727272727272727,0.0454545454545455,Lit_Alchemist,3,23,negustor,"(2070, 2082)","(5, 16)",0.2
fata negustorului care locuia în orașul unde avea să ajungă peste patru zile.,orașul,0,1,0.793388429752066,0.0495867768595041,Lit_Alchemist,3,23,oraș,"(2098, 2104)","(33, 38)",0.1
fata negustorului care locuia în orașul unde avea să ajungă peste patru zile.,fata,0,1,0.148760330578512,0.00929752066115702,Lit_Alchemist,3,23,fată,"(2065, 2069)","(0, 3)",0.1
fata negustorului care locuia în orașul unde avea să ajungă peste patru zile.,zile,0,1,0.198347107438017,0.012396694214876,Lit_Alchemist,3,23,zi,"(2137, 2141)","(72, 75)",0
"După cum era de așteptat, nicăieri n-au fost găsite urme de viață ― nici pe uscat, nici în ocean.
",ocean,0,1,0.0826446280991736,0.00516528925619835,Lit_Solaris,6,23,ocean,"(2850, 2855)","(91, 95)",0.1
"După cum era de așteptat, nicăieri n-au fost găsite urme de viață ― nici pe uscat, nici în ocean.
",găsite,0,1,0.429752066115702,0.0268595041322314,Lit_Solaris,6,23,găsi,"(2804, 2810)","(45, 50)",0.1
"După cum era de așteptat, nicăieri n-au fost găsite urme de viață ― nici pe uscat, nici în ocean.
",urme,0.25,2,0.809917355371901,0.0506198347107438,Lit_Solaris,6,23,urmă,"(2811, 2815)","(52, 55)",0.1
"După cum era de așteptat, nicăieri n-au fost găsite urme de viață ― nici pe uscat, nici în ocean.
",uscat,0.25,2,1.10743801652893,0.0692148760330579,Lit_Solaris,6,23,uscat,"(2835, 2840)","(76, 80)",0.1
"După cum era de așteptat, nicăieri n-au fost găsite urme de viață ― nici pe uscat, nici în ocean.
",așteptat,0.25,2,1.17355371900826,0.0733471074380165,Lit_Solaris,6,23,aștepta,"(2775, 2783)","(16, 23)",0.1
"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",Tiranei,0.625,3.5,1.13888888888889,0.0711805555555556,Lit_BrokenApril,7,23,Tirana,"(2384, 2391)","(70, 76)",0.3
"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",voiaj,0.5,3,0.727272727272727,0.0454545454545455,Lit_BrokenApril,7,23,voiaj,"(2431, 2436)","(117, 121)",0.2
"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",cercurile,0.5,3,0.611570247933884,0.0382231404958678,Lit_BrokenApril,7,23,cerc,"(2349, 2358)","(35, 43)",0.2
"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",căsătoriei,0,1,0.59504132231405,0.0371900826446281,Lit_BrokenApril,7,23,căsătorie,"(2334, 2344)","(20, 29)",0.1
"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",zilele,0,1,0.380165289256198,0.0237603305785124,Lit_BrokenApril,7,23,zi,"(2317, 2323)","(3, 8)",0.1
"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",viitorul,0.25,2,0.333333333333333,0.0208333333333333,Lit_BrokenApril,7,23,viitor,"(2418, 2426)","(104, 111)",0.1
"Fundația pentru Osteoporoză, Asociația Chirurgilor, Institutul Național de Sănătate Publică, Consiliul Științific al Asociației Medicale Americane. 
",Osteoporoză,1,5,2.21,0.138125,Arg_PISACowsMilk,8,23,Osteoporoză,"(2079, 2090)","(16, 26)",0.5
"Fundația pentru Osteoporoză, Asociația Chirurgilor, Institutul Național de Sănătate Publică, Consiliul Științific al Asociației Medicale Americane. 
",Chirurgilor,0.375,2.5,1.29,0.080625,Arg_PISACowsMilk,8,23,Chirurgilor,"(2102, 2113)","(39, 49)",0.2
"Fundația pentru Osteoporoză, Asociația Chirurgilor, Institutul Național de Sănătate Publică, Consiliul Științific al Asociației Medicale Americane. 
",Fundația,0.25,2,0.8,0.05,Arg_PISACowsMilk,8,23,fundație,"(2063, 2071)","(0, 7)",0.1
"Fundația pentru Osteoporoză, Asociația Chirurgilor, Institutul Național de Sănătate Publică, Consiliul Științific al Asociației Medicale Americane. 
",Asociația,0.25,2,1.06172839506173,0.066358024691358,Arg_PISACowsMilk,8,23,asociație,"(2092, 2101)","(29, 37)",0.1
"Fundația pentru Osteoporoză, Asociația Chirurgilor, Institutul Național de Sănătate Publică, Consiliul Științific al Asociației Medicale Americane. 
",Institutul,0.25,2,0.61,0.038125,Arg_PISACowsMilk,8,23,institut,"(2115, 2125)","(52, 61)",0.1
"Fundația pentru Osteoporoză, Asociația Chirurgilor, Institutul Național de Sănătate Publică, Consiliul Științific al Asociației Medicale Americane. 
",Consiliul,0.25,2,1.01,0.063125,Arg_PISACowsMilk,8,23,consiliu,"(2156, 2165)","(93, 101)",0.1
Sugerez să începi cu lectura unei cărți pe nume Colaps de Jared Diamond.,Sugerez,0.25,2,0.49,0.030625,Arg_PISARapaNui,9,23,Sugerez,"(2457, 2464)","(0, 6)",0.1
Sugerez să începi cu lectura unei cărți pe nume Colaps de Jared Diamond.,Colaps,0.75,4,0.56,0.035,Arg_PISARapaNui,9,23,colaps,"(2505, 2511)","(48, 53)",0.1
Sugerez să începi cu lectura unei cărți pe nume Colaps de Jared Diamond.,lectura,0.25,2,0.49,0.030625,Arg_PISARapaNui,9,23,lectură,"(2478, 2485)","(21, 27)",0.1
Sugerez să începi cu lectura unei cărți pe nume Colaps de Jared Diamond.,cărți,0,1,0.16,0.01,Arg_PISARapaNui,9,23,carte,"(2491, 2496)","(34, 38)",0.1
"Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.
",tipuri,0.25,2,0.446280991735537,0.0278925619834711,PopSci_MultiplEYE,0,24,tip,"(3509, 3515)","(102, 107)",0.1
"Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.
",factori,0.5,3,1.15702479338843,0.0723140495867769,PopSci_MultiplEYE,0,24,factor,"(3468, 3475)","(61, 67)",0.1
"Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.
",responsabilitatea,0,1,0.991735537190083,0.0619834710743802,PopSci_MultiplEYE,0,24,responsabilitate,"(3412, 3429)","(5, 21)",0.1
"Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.
",cauzat,0,1,0.56198347107438,0.0351239669421488,PopSci_MultiplEYE,0,24,cauza,"(3491, 3497)","(84, 89)",0.1
"Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.
",ochilor,0,1,0.925619834710744,0.0578512396694215,PopSci_MultiplEYE,0,24,ochi,"(3531, 3538)","(124, 130)",0.1
"Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.
",cercetătorilor,0.25,2,1.05785123966942,0.0661157024793389,PopSci_MultiplEYE,0,24,cercetător,"(3430, 3444)","(23, 36)",0.2
"Nu fusese decât o singură dată acolo, anul trecut.",anul,0,1,0.380165289256198,0.0237603305785124,Lit_Alchemist,3,24,an,"(2181, 2185)","(38, 41)",0.1
"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",observatoarele,0.25,2,1.28925619834711,0.0805785123966942,Lit_Solaris,6,24,observatoar,"(2916, 2930)","(59, 72)",0.5
"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",orbitei,0.25,2,0.975206611570248,0.0609504132231405,Lit_Solaris,6,24,orbită,"(3002, 3009)","(145, 151)",0.3
"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",tendință,0.75,4,1.47107438016529,0.0919421487603306,Lit_Solaris,6,24,tendință,"(2977, 2985)","(120, 127)",0.1
"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",punct,0.125,1.5,0.628099173553719,0.0392561983471074,Lit_Solaris,6,24,punct,"(3042, 3047)","(185, 189)",0.1
"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",vedere,0.25,2,0.611570247933884,0.0382231404958678,Lit_Solaris,6,24,vedere,"(3051, 3057)","(194, 199)",0.1
"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",ani,0,1,0.0826446280991735,0.00516528925619835,Lit_Solaris,6,24,an,"(2875, 2878)","(18, 20)",0
"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",conservare,0.5,3,0.87603305785124,0.0547520661157025,Lit_Solaris,6,24,conservare,"(2989, 2999)","(132, 141)",0.2
"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",manifestat,0.75,4,1.1875,0.07421875,Lit_Solaris,6,24,manifesta,"(2954, 2964)","(97, 106)",0.1
"Cei mai mulți se entuziasmaseră: vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.
",entuziasmaseră,0.5,3,1.05785123966942,0.0661157024793388,Lit_BrokenApril,7,24,entuziasma,"(2455, 2469)","(17, 30)",0.5
"Cei mai mulți se entuziasmaseră: vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.
",eposului,1,5,0.380165289256198,0.0237603305785124,Lit_BrokenApril,7,24,epos,"(2521, 2529)","(83, 90)",0.6
"Cei mai mulți se entuziasmaseră: vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.
",legendelor,0.25,2,0.148760330578512,0.00929752066115702,Lit_BrokenApril,7,24,legendă,"(2507, 2517)","(69, 78)",0.1
"Cei mai mulți se entuziasmaseră: vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.
",zilele,0,1,0.41,0.025625,Lit_BrokenApril,7,24,zi,"(2584, 2590)","(146, 151)",0
"Cei mai mulți se entuziasmaseră: vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.
",găsi,0,1,0.56198347107438,0.0351239669421488,Lit_BrokenApril,7,24,găsi,"(2569, 2573)","(131, 134)",0.1
"Cei mai mulți se entuziasmaseră: vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.
",lumea,0,1,0.743801652892562,0.0464876033057851,Lit_BrokenApril,7,24,lume,"(2482, 2487)","(44, 48)",0.1
"Asociația Internațională pentru Produse Lactate, 27 septembrie 2007
Ana, Chris și Sam discută despre decizia de a nu mai servi lapte de vacă în cafenea.",cafenea,0,1,0.44,0.0275,Arg_PISACowsMilk,8,24,cafenea,"(2356, 2363)","(144, 150)",0.1
"Asociația Internațională pentru Produse Lactate, 27 septembrie 2007
Ana, Chris și Sam discută despre decizia de a nu mai servi lapte de vacă în cafenea.",discută,0.25,2,0.36,0.0225,Arg_PISACowsMilk,8,24,discuta,"(2298, 2305)","(86, 92)",0.1
"Asociația Internațională pentru Produse Lactate, 27 septembrie 2007
Ana, Chris și Sam discută despre decizia de a nu mai servi lapte de vacă în cafenea.",decizia,0.25,2,0.4,0.025,Arg_PISACowsMilk,8,24,decizie,"(2313, 2320)","(101, 107)",0.1
"Asociația Internațională pentru Produse Lactate, 27 septembrie 2007
Ana, Chris și Sam discută despre decizia de a nu mai servi lapte de vacă în cafenea.",Asociația,0.25,2,0.76,0.0475,Arg_PISACowsMilk,8,24,asociație,"(2212, 2221)","(0, 8)",0.1
"Asociația Internațională pentru Produse Lactate, 27 septembrie 2007
Ana, Chris și Sam discută despre decizia de a nu mai servi lapte de vacă în cafenea.",Produse,0.125,1.5,0.25,0.015625,Arg_PISACowsMilk,8,24,Produse,"(2244, 2251)","(32, 38)",0.1
"Asociația Internațională pentru Produse Lactate, 27 septembrie 2007
Ana, Chris și Sam discută despre decizia de a nu mai servi lapte de vacă în cafenea.",septembrie,0,1,0.16,0.01,Arg_PISACowsMilk,8,24,septembrie,"(2264, 2274)","(52, 61)",0.1
"Această recenzie pentru Colaps este un punct de plecare valoros.
",Colaps,0.75,4,0.8,0.05,Arg_PISARapaNui,9,24,colaps,"(2554, 2560)","(24, 29)",0.2
"Această recenzie pentru Colaps este un punct de plecare valoros.
",recenzie,0.25,2,0.69,0.043125,Arg_PISARapaNui,9,24,recenzie,"(2538, 2546)","(8, 15)",0.2
"Această recenzie pentru Colaps este un punct de plecare valoros.
",plecare,0.25,2,0.29,0.018125,Arg_PISARapaNui,9,24,plecare,"(2578, 2585)","(48, 54)",0.1
"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",vorbitori,0.125,1.5,0.413223140495868,0.0258264462809917,PopSci_MultiplEYE,0,25,vorbitor,"(3673, 3682)","(133, 141)",0.1
"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",limbile,0.25,2,0.363636363636364,0.0227272727272727,PopSci_MultiplEYE,0,25,limbă,"(3642, 3649)","(102, 108)",0.1
"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",datele,0.125,1.5,0.628099173553719,0.0392561983471074,PopSci_MultiplEYE,0,25,dată,"(3581, 3587)","(41, 46)",0.1
"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",spatele,0.25,2,0.545454545454545,0.0340909090909091,PopSci_MultiplEYE,0,25,spate,"(3554, 3561)","(14, 20)",0.1
"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",număr,0,1,0.56198347107438,0.0351239669421488,PopSci_MultiplEYE,0,25,număr,"(3656, 3661)","(116, 120)",0.1
"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",Motivația,0.25,2,0.89,0.055625,PopSci_MultiplEYE,0,25,Motivația,"(3540, 3549)","(0, 8)",0.1
"Negustorul avea o prăvălie de stofe și țesături și îi plăcea totdeauna să vadă cu ochii lui cum sunt oile tunse, ca să se ferească de hoții.",prăvălie,0.75,4,0.793388429752066,0.0495867768595041,Lit_Alchemist,3,25,prăvălie,"(2212, 2220)","(18, 25)",0.2
"Negustorul avea o prăvălie de stofe și țesături și îi plăcea totdeauna să vadă cu ochii lui cum sunt oile tunse, ca să se ferească de hoții.",stofe,0.25,2,1.33884297520661,0.0836776859504132,Lit_Alchemist,3,25,stofe,"(2224, 2229)","(30, 34)",0.1
"Negustorul avea o prăvălie de stofe și țesături și îi plăcea totdeauna să vadă cu ochii lui cum sunt oile tunse, ca să se ferească de hoții.",Negustorul,0.25,2,0.545454545454545,0.0340909090909091,Lit_Alchemist,3,25,negustor,"(2194, 2204)","(0, 9)",0.2
"Negustorul avea o prăvălie de stofe și țesături și îi plăcea totdeauna să vadă cu ochii lui cum sunt oile tunse, ca să se ferească de hoții.",oile,0,1,0.59504132231405,0.0371900826446281,Lit_Alchemist,3,25,oile,"(2295, 2299)","(101, 104)",0.1
"Negustorul avea o prăvălie de stofe și țesături și îi plăcea totdeauna să vadă cu ochii lui cum sunt oile tunse, ca să se ferească de hoții.",hoții,0,1,1.05785123966942,0.0661157024793388,Lit_Alchemist,3,25,hoție,"(2328, 2333)","(134, 138)",0.1
"Negustorul avea o prăvălie de stofe și țesături și îi plăcea totdeauna să vadă cu ochii lui cum sunt oile tunse, ca să se ferească de hoții.",ochii,0,1,0.776859504132231,0.0485537190082645,Lit_Alchemist,3,25,ochi,"(2276, 2281)","(82, 86)",0.1
"Câtva timp chestiunea a părut scandaloasă, de bizarul rezultat al observațiilor fiind acuzați (din grijă pentru binele științei) când anumiți oameni, când mașinile de calcul de care se serveau aceștia.
",serveau,0.5,3,0.446280991735537,0.0278925619834711,Lit_Solaris,6,25,servi,"(3258, 3265)","(185, 191)",0.1
"Câtva timp chestiunea a părut scandaloasă, de bizarul rezultat al observațiilor fiind acuzați (din grijă pentru binele științei) când anumiți oameni, când mașinile de calcul de care se serveau aceștia.
",observațiilor,0,1,1.47107438016529,0.0919421487603306,Lit_Solaris,6,25,observație,"(3139, 3152)","(66, 78)",0.2
"Câtva timp chestiunea a părut scandaloasă, de bizarul rezultat al observațiilor fiind acuzați (din grijă pentru binele științei) când anumiți oameni, când mașinile de calcul de care se serveau aceștia.
",chestiunea,0.25,2,0.958677685950413,0.0599173553719008,Lit_Solaris,6,25,chestiune,"(3084, 3094)","(11, 20)",0.1
"Câtva timp chestiunea a părut scandaloasă, de bizarul rezultat al observațiilor fiind acuzați (din grijă pentru binele științei) când anumiți oameni, când mașinile de calcul de care se serveau aceștia.
",rezultat,0,1,1.2396694214876,0.0774793388429752,Lit_Solaris,6,25,rezultat,"(3127, 3135)","(54, 61)",0.1
"Câtva timp chestiunea a părut scandaloasă, de bizarul rezultat al observațiilor fiind acuzați (din grijă pentru binele științei) când anumiți oameni, când mașinile de calcul de care se serveau aceștia.
",grijă,0.25,2,0.330578512396694,0.0206611570247934,Lit_Solaris,6,25,grijă,"(3172, 3177)","(99, 103)",0.1
"Câtva timp chestiunea a părut scandaloasă, de bizarul rezultat al observațiilor fiind acuzați (din grijă pentru binele științei) când anumiți oameni, când mașinile de calcul de care se serveau aceștia.
",oameni,0,1,0.231404958677686,0.0144628099173554,Lit_Solaris,6,25,om,"(3215, 3221)","(142, 147)",0.1
"Câtva timp chestiunea a părut scandaloasă, de bizarul rezultat al observațiilor fiind acuzați (din grijă pentru binele științei) când anumiți oameni, când mașinile de calcul de care se serveau aceștia.
",acuzați,0.5,3,0.59504132231405,0.0371900826446281,Lit_Solaris,6,25,acuza,"(3159, 3166)","(86, 92)",0.1
"Câtva timp chestiunea a părut scandaloasă, de bizarul rezultat al observațiilor fiind acuzați (din grijă pentru binele științei) când anumiți oameni, când mașinile de calcul de care se serveau aceștia.
",științei,0.25,2,1.15702479338843,0.0723140495867769,Lit_Solaris,6,25,știință,"(3192, 3200)","(119, 126)",0.1
"Câtva timp chestiunea a părut scandaloasă, de bizarul rezultat al observațiilor fiind acuzați (din grijă pentru binele științei) când anumiți oameni, când mașinile de calcul de care se serveau aceștia.
",mașinile,0,1,0.743801652892562,0.0464876033057851,Lit_Solaris,6,25,mașină,"(3228, 3236)","(155, 162)",0.1
