stimulus,subject_id,word_index,word_index_in_sentence,word,sentence,fixations_list,fixations_TRT
popsci_multipleye_1_page_5,23,55,12.0,sprijini,"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",[226],226
popsci_multipleye_1_page_5,23,56,13.0,aplicațiile,"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.","[246, 218, 190]",654
popsci_multipleye_1_page_5,23,57,14.0,pentru,"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",[194],194
popsci_multipleye_1_page_5,23,58,15.0,screening,"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",[296],296
popsci_multipleye_1_page_5,23,59,16.0,și,"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",[],0
popsci_multipleye_1_page_5,23,60,17.0,instruire,"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",[198],198
popsci_multipleye_1_page_5,23,61,18.0,în,"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",[],0
popsci_multipleye_1_page_5,23,62,19.0,domeniul,"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.","[164, 148]",312
popsci_multipleye_1_page_5,23,63,20.0,medical.,"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",[222],222
popsci_multipleye_1_page_5,23,64,0.0,Urmărirea,"Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.","[300, 218, 262]",780
popsci_multipleye_1_page_5,23,65,1.0,oculară,"Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.",[206],206
popsci_multipleye_1_page_5,23,66,2.0,este,"Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.",[],0
popsci_multipleye_1_page_5,23,67,3.0,"folosită,","Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.",[232],232
popsci_multipleye_1_page_5,23,68,4.0,de,"Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.",[],0
popsci_multipleye_1_page_5,23,69,5.0,"asemenea,","Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.",[330],330
popsci_multipleye_1_page_5,23,70,6.0,în,"Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.",[],0
popsci_multipleye_1_page_5,23,71,7.0,"gaming,","Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.",[294],294
popsci_multipleye_1_page_5,23,72,8.0,marketing,"Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.","[202, 122]",324
popsci_multipleye_1_page_5,23,73,9.0,și,"Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.",[],0
popsci_multipleye_1_page_5,23,74,10.0,interacțiunea,"Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.","[188, 200, 206]",594
popsci_multipleye_1_page_5,23,75,11.0,om-calculator.,"Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.","[352, 226]",578
popsci_multipleye_1_page_6,23,0,0.0,De,De ce urmărirea oculară în timpul citirii prezintă interes pentru proiectul nostru?,[],0
popsci_multipleye_1_page_6,23,1,1.0,ce,De ce urmărirea oculară în timpul citirii prezintă interes pentru proiectul nostru?,[],0
popsci_multipleye_1_page_6,23,2,2.0,urmărirea,De ce urmărirea oculară în timpul citirii prezintă interes pentru proiectul nostru?,[],0
popsci_multipleye_1_page_6,23,3,3.0,oculară,De ce urmărirea oculară în timpul citirii prezintă interes pentru proiectul nostru?,[],0
popsci_multipleye_1_page_6,23,4,4.0,în,De ce urmărirea oculară în timpul citirii prezintă interes pentru proiectul nostru?,[],0
popsci_multipleye_1_page_6,23,5,5.0,timpul,De ce urmărirea oculară în timpul citirii prezintă interes pentru proiectul nostru?,[234],234
popsci_multipleye_1_page_6,23,6,6.0,citirii,De ce urmărirea oculară în timpul citirii prezintă interes pentru proiectul nostru?,[338],338
popsci_multipleye_1_page_6,23,7,7.0,prezintă,De ce urmărirea oculară în timpul citirii prezintă interes pentru proiectul nostru?,[258],258
popsci_multipleye_1_page_6,23,8,8.0,interes,De ce urmărirea oculară în timpul citirii prezintă interes pentru proiectul nostru?,[354],354
popsci_multipleye_1_page_6,23,9,9.0,pentru,De ce urmărirea oculară în timpul citirii prezintă interes pentru proiectul nostru?,[],0
popsci_multipleye_1_page_6,23,10,10.0,proiectul,De ce urmărirea oculară în timpul citirii prezintă interes pentru proiectul nostru?,[],0
popsci_multipleye_1_page_6,23,11,11.0,nostru,De ce urmărirea oculară în timpul citirii prezintă interes pentru proiectul nostru?,[],0
popsci_multipleye_1_page_6,23,12,0.0,În,"În timp ce citești aceste cuvinte, eye-tracker-ul urmărește mișcările ochilor tăi pe text.",[],0
popsci_multipleye_1_page_6,23,13,1.0,timp,"În timp ce citești aceste cuvinte, eye-tracker-ul urmărește mișcările ochilor tăi pe text.",[],0
popsci_multipleye_1_page_6,23,14,2.0,ce,"În timp ce citești aceste cuvinte, eye-tracker-ul urmărește mișcările ochilor tăi pe text.",[162],162
popsci_multipleye_1_page_6,23,15,3.0,citești,"În timp ce citești aceste cuvinte, eye-tracker-ul urmărește mișcările ochilor tăi pe text.",[308],308
popsci_multipleye_1_page_6,23,16,4.0,aceste,"În timp ce citești aceste cuvinte, eye-tracker-ul urmărește mișcările ochilor tăi pe text.",[],0
popsci_multipleye_1_page_6,23,17,5.0,"cuvinte,","În timp ce citești aceste cuvinte, eye-tracker-ul urmărește mișcările ochilor tăi pe text.","[162, 186]",348
popsci_multipleye_1_page_6,23,18,6.0,eye-tracker-ul,"În timp ce citești aceste cuvinte, eye-tracker-ul urmărește mișcările ochilor tăi pe text.",[246],246
popsci_multipleye_1_page_6,23,19,7.0,urmărește,"În timp ce citești aceste cuvinte, eye-tracker-ul urmărește mișcările ochilor tăi pe text.",[336],336
popsci_multipleye_1_page_6,23,20,8.0,mișcările,"În timp ce citești aceste cuvinte, eye-tracker-ul urmărește mișcările ochilor tăi pe text.",[412],412
popsci_multipleye_1_page_6,23,21,9.0,ochilor,"În timp ce citești aceste cuvinte, eye-tracker-ul urmărește mișcările ochilor tăi pe text.",[],0
popsci_multipleye_1_page_6,23,22,10.0,tăi,"În timp ce citești aceste cuvinte, eye-tracker-ul urmărește mișcările ochilor tăi pe text.",[],0
popsci_multipleye_1_page_6,23,23,11.0,pe,"În timp ce citești aceste cuvinte, eye-tracker-ul urmărește mișcările ochilor tăi pe text.",[],0
popsci_multipleye_1_page_6,23,24,12.0,text.,"În timp ce citești aceste cuvinte, eye-tracker-ul urmărește mișcările ochilor tăi pe text.",[318],318
popsci_multipleye_1_page_6,23,25,0.0,Acest,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,26,1.0,lucru,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[216],216
popsci_multipleye_1_page_6,23,27,2.0,oferă,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[160],160
popsci_multipleye_1_page_6,23,28,3.0,informații,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.","[216, 154]",370
popsci_multipleye_1_page_6,23,29,4.0,despre,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,30,5.0,cât,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,31,6.0,timp,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,32,7.0,petreci,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[168],168
popsci_multipleye_1_page_6,23,33,8.0,uitându-te,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,34,9.0,la,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,35,10.0,un,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,36,11.0,text,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,37,12.0,sau,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,38,13.0,mai,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,39,14.0,"specific,","Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[238],238
popsci_multipleye_1_page_6,23,40,15.0,cât,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,41,16.0,timp,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[230],230
popsci_multipleye_1_page_6,23,42,17.0,ai,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,43,18.0,petrecut,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[242],242
popsci_multipleye_1_page_6,23,44,19.0,pe,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,45,20.0,fiecare,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[280],280
popsci_multipleye_1_page_6,23,46,21.0,"cuvânt,","Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[182],182
popsci_multipleye_1_page_6,23,47,22.0,ce,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,48,23.0,cuvinte,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.","[338, 132]",470
popsci_multipleye_1_page_6,23,49,24.0,ai,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.","[148, 142]",290
popsci_multipleye_1_page_6,23,50,25.0,sărit,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,51,26.0,asupra,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.","[322, 188]",510
popsci_multipleye_1_page_6,23,52,27.0,căror,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.","[138, 110]",248
popsci_multipleye_1_page_6,23,53,28.0,cuvinte,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[234],234
popsci_multipleye_1_page_6,23,54,29.0,te-ai,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,55,30.0,oprit,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[244],244
popsci_multipleye_1_page_6,23,56,31.0,și,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,57,32.0,dacă,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,58,33.0,a,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[168],168
popsci_multipleye_1_page_6,23,59,34.0,trebuit,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.","[198, 218]",416
popsci_multipleye_1_page_6,23,60,35.0,să,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,61,36.0,revii,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[294],294
popsci_multipleye_1_page_6,23,62,37.0,și,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,63,38.0,să,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,64,39.0,recitești,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.","[156, 100]",256
popsci_multipleye_1_page_6,23,65,40.0,părți,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,66,41.0,ale,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.","[120, 156]",276
popsci_multipleye_1_page_6,23,67,42.0,textului,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[170],170
popsci_multipleye_1_page_6,23,68,43.0,pentru,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,69,44.0,a-l,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,70,45.0,înțelege,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[156],156
popsci_multipleye_1_page_6,23,71,46.0,mai,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_6,23,72,47.0,bine,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.",[],0
popsci_multipleye_1_page_7,23,0,0.0,Pe,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,1,1.0,măsură,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,2,2.0,ce,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,3,3.0,creierul,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,4,4.0,tău,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,5,5.0,procesează,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,6,6.0,conținutul,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[318],318
popsci_multipleye_1_page_7,23,7,7.0,"textului,","Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[252],252
popsci_multipleye_1_page_7,23,8,8.0,mișcările,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,9,9.0,ochilor,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,10,10.0,reflectă,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,11,11.0,multe,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,12,12.0,dintre,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,13,13.0,procesele,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,14,14.0,lingvistice,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[246],246
popsci_multipleye_1_page_7,23,15,15.0,și,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,16,16.0,cognitive,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[306],306
popsci_multipleye_1_page_7,23,17,17.0,care,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,18,18.0,au,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,19,19.0,loc,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,20,20.0,aproape,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,21,21.0,în,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,22,22.0,timp,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",[],0
popsci_multipleye_1_page_7,23,23,23.0,real.,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.","[118, 270]",388
popsci_multipleye_1_page_7,23,24,0.0,"Astfel,","Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",[278],278
popsci_multipleye_1_page_7,23,25,1.0,datele,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",[],0
popsci_multipleye_1_page_7,23,26,2.0,înregistrate,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",[206],206
popsci_multipleye_1_page_7,23,27,3.0,sunt,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",[],0
